"","1_Exiqon_19715582_S01","1_Exiqon_19715583_S01","1_Exiqon_19715584_S01","1_Exiqon_19715585_S01","1_Exiqon_19715586_S01","1_Exiqon_19715588_S01","1_Exiqon_19715589_S01","1_Exiqon_19715590_S01","1_Exiqon_19715591_S01","1_Exiqon_19715592_S01","1_Exiqon_19715593_S01","1_Exiqon_19715594_S01","1_Exiqon_19715595_S01","1_Exiqon_19715597_S01","1_Exiqon_19715598_S01","1_Exiqon_19715599_S01","1_Exiqon_19715600_S01","1_Exiqon_19715602_S01","1_Exiqon_19715603_S01","1_Exiqon_19715607_S01","1_Exiqon_19715608_S01","1_Exiqon_19715609_S01","1_Exiqon_19715610_S01","1_Exiqon_19715611_S01","1_Exiqon_19715612_S01","1_Exiqon_19715613_S01","1_Exiqon_19715614_S01","1_Exiqon_19715615_S01","1_Exiqon_19715616_S01","1_Exiqon_19715617_S01","1_Exiqon_19715618_S01","1_Exiqon_19715619_S01","1_Exiqon_19715620_S01","1_Exiqon_19715621_S01","1_Exiqon_19715622_S01","1_Exiqon_19715625_S01"
"hsa-miR-422a",6.48085278773436,6.48443059563586,6.46633213896114,6.50167826775952,6.54073636316358,6.57690016193082,6.63854654166167,6.59584008025438,6.65128094641573,6.64538060914738,6.61697010080413,6.60137151769213,6.57911927439168,6.5483032998007,6.54455114633632,6.57968213673843,6.57114420865646,6.5544518996864,6.52341353874211,6.56842114043966,6.57844371333853,6.51003710942916,6.60589746422357,6.60416683105835,6.64567975925952,6.53441482837821,6.53542727383231,6.59364690001198,6.55590142299617,6.56663901613859,6.59634638173554,6.64273728700457,6.54215036079741,6.52199548361756,6.52760379216563,6.55303672498241
"hsa-miR-423-3p",7.40873065061145,7.41008029591394,7.45190394610207,7.39373676652343,7.38397603232031,7.44665216726373,7.42798953577161,7.39685093187969,7.35417523806256,7.39259724041993,7.39626305481638,7.43211444862226,7.45984280783994,7.35380108986042,7.47518314484171,7.40531694673635,7.45439092552545,7.39556403215675,7.48042948314401,7.42027445063127,7.37763773364744,7.43552061794147,7.41729251629029,7.40330085715956,7.37505642631497,7.44661905520466,7.41374157178439,7.39053758618619,7.48422138518674,7.42384637027943,7.40879299867288,7.41052210137385,7.44201579415263,7.40105259860562,7.40850378911076,7.459664022448
"hsa-miR-423-5p",8.15786636009887,8.12135180541716,8.0575563363006,8.12396084798032,8.08389772147635,8.21141272986855,8.0890441516783,8.0436823924143,8.0360324180639,8.22196631132099,8.07846350349195,8.18694212069791,8.13598766519783,8.03946651847064,8.14840257603524,8.1346664344453,8.12011119095845,8.08349350411521,8.1316564381036,8.03026809774771,8.0824078341657,8.10969407591469,8.12024124733526,8.11369183119753,8.03008599731368,8.08819206149492,8.09107107610827,8.16309172577724,8.11640902278069,8.12436371306439,8.05862225633969,8.12758330249556,8.23181408890063,8.17674250826559,8.16181489699235,8.28388287792384
"hsa-miR-424-3p",6.40383481731531,6.42838419914103,6.41291030825421,6.45261678632572,6.48127904988255,6.50296593837566,6.49825376733163,6.50239364098527,6.48404696549175,6.51312740702886,6.48719792429864,6.43727490589265,6.53041065000511,6.45795021019123,6.51568319457849,6.48416644088131,6.46881108338242,6.49304305179733,6.47403087629765,6.43758551240138,6.51873931715415,6.45775731132379,6.45356358630195,6.52796842074052,6.51004806837624,6.73579902038666,6.49237284801113,6.45952929506395,6.53998470493352,6.5248958526834,6.56006692794339,6.56902602198533,6.50796918268025,6.49020565102838,6.50267841213449,6.53146883351458
"hsa-miR-424-5p",9.52927699471341,9.44645835941489,9.39057624738711,9.42191871312062,9.49801236139299,9.55551365404384,9.34409623281049,9.40253914786914,9.56254314711142,9.50902338041429,9.47120509879078,9.46955486997548,9.45180876349064,9.26127202390959,9.41513608058846,9.347692741937,9.42833681495883,9.39437834680183,9.44319826081027,9.39725144709702,9.41682432572492,9.35845376024895,9.40845515113196,9.40019775643348,9.39460594571834,9.34659879916788,9.31919643329421,9.36969185406572,9.1462908329376,9.06591177560091,9.07607954789746,9.09036678853357,9.37889147960936,9.42270664190012,9.43848389641933,9.47080088911484
"hsa-miR-425-3p",6.33148438404412,6.38564878721094,6.37777555001942,6.38321680195251,6.40934806961288,6.47628743225362,6.46628508063884,6.46444119067268,6.45495547524098,6.48006833285357,6.42464249927189,6.3905584760911,6.44039651742823,6.47196796910604,6.41690206575157,6.43284371805564,6.39743456411225,6.3888821723302,6.38899232188028,6.39373767719434,6.43842874620023,6.48510229754841,6.50325182282718,6.46874914199815,6.48907551642179,6.48143544831041,6.4152020507957,6.45807186172508,6.53111644509709,6.46626905684939,6.56023651938197,6.48361681138883,6.47721593082951,6.44740840682675,6.45144671111363,6.46063104497439
"hsa-miR-425-5p",6.73935283265332,6.72999718674975,6.73928931120005,6.71027912440215,6.78973158925185,6.79774848187526,6.787978068394,6.807480445388,6.75066719383756,6.82352492382218,6.82646850138089,6.78503849999224,6.82384285722357,6.69511333075813,6.77849676097499,6.7619054026194,6.74150266165982,6.70473072152347,6.75224627687495,6.7098296863875,6.73928148227329,6.73953957972302,6.77337704346648,6.75445258534173,6.79111828416857,6.78553446731559,6.68649553819676,6.77889222017035,6.84182480080743,6.74539215046389,6.83179914182645,6.75054447258661,6.78692448752892,6.80020330576616,6.77691182791424,6.74926399244976
"hsa-miR-4251",6.40505552110819,6.36395349661399,6.45219136476647,6.38995299296846,6.4224571071097,6.49173398751685,6.67598645731622,6.54077650569299,6.48685991356908,6.50045872782182,6.44271870520394,6.51841024446358,6.45776054372531,6.46580487732884,6.49630181998208,6.43815882701513,6.46098309654713,6.4031529769284,6.37570436827209,6.43675100614484,6.42392446915398,6.46951515581611,6.50957974218735,6.47596797006729,6.45359338160447,6.44435269615127,6.39446370953314,6.4711052935076,6.46140352731136,6.48316491902806,6.53387461590089,6.64199458463806,6.4658845837342,6.50227998489458,6.46505914869746,6.47532083664986
"hsa-miR-4252",6.36098086876983,6.4169481713511,6.46821564031979,6.41986458067091,6.39847037124028,6.48638588981129,6.45266386440645,6.5101175386013,6.41688152156362,6.51084932522849,6.46609439593824,6.43795064023771,6.46584347921968,6.42521082024637,6.47410661173232,6.48102374360082,6.37745996211157,6.37423247031284,6.40059022144637,6.45829184281333,6.40392134861754,6.4081662638536,6.47164601997648,6.47821988551013,6.48060072307984,6.43325854213224,6.40363630081945,6.44397920528609,6.49912732106482,6.50281192798503,6.54745650901631,6.50199860999058,6.46365386639629,6.50838780778279,6.45034346508808,6.42559390309727
"hsa-miR-4253",6.31000639469414,6.36368654671279,6.37660282685358,6.38364998357597,6.34507272063234,6.40598226189649,6.42070771169333,6.43982373786824,6.43027434214,6.45325838483193,6.38840307036979,6.41062004670052,6.34372309265945,6.43383340777195,6.38297854140696,6.38051394993883,6.3742071530798,6.48864530197372,6.33156627165134,6.44733587246128,6.47271524067259,6.36850075999929,6.4595285063761,6.47904258865701,6.45289229136839,6.45833919569037,6.51170885983507,6.45962694627941,6.46000304196268,6.50383431278733,6.57098333736288,6.51245554988174,6.46373691710568,6.47189589566713,6.42690226202516,6.4347146387455
"hsa-miR-4254",6.3169188252894,6.31990543578048,6.35393599681638,6.33819847390703,6.35033150806315,6.40309052490751,6.39018643189247,6.44003242773901,6.42095564011068,6.46480119306205,6.38468207712874,6.35700276429091,6.38993972384015,6.37958228645556,6.38630356576253,6.41465192850861,6.3450014256114,6.33535985654238,6.34048814718448,6.35799386931522,6.37064743419096,6.34014546346094,6.42239909387571,6.43440845956835,6.43170987963026,6.76730421840745,6.37915295071194,6.45326210660671,6.44860213606471,6.42962729891477,6.50748912171216,6.46624641157206,6.40898607177069,6.40456748501379,6.43652707165222,6.43604551361758
"hsa-miR-4255",6.30852003941252,6.34007912087729,6.34332693496957,6.31441794225551,6.32462264970926,6.3946957927501,6.51597566745983,6.40698164743901,6.4014698200952,6.45657880476139,6.3461696810016,6.42273361161021,6.35314247100348,6.4603356315012,6.36660101970338,6.37384958690543,6.31377569319828,6.44976495524572,6.34454618744482,6.34813946696056,6.3602461967147,6.36546687969012,6.39489451959413,6.36292119082917,6.40294933643368,6.38828738620786,6.65631478968693,6.40873387401146,6.32890965206056,6.39130447834487,6.4791228273887,6.41564163176208,6.3910390024103,6.42445964183471,6.40807408219788,6.38873406148859
"hsa-miR-4256",6.29894503393981,6.35081472404436,6.31393396443855,6.37759894129119,6.34524032385966,6.44636771346312,6.43161324831143,6.40664871002543,6.46534329983279,6.4443577330067,6.37677243683771,6.47136303856758,6.38504152136669,6.4758593364475,6.47625728040519,6.43549665184015,6.44345601162352,6.52194526319878,6.41184256135129,6.44014818712034,6.4653145215483,6.46176508826374,6.42226404402884,6.46529999841198,6.47210146259952,6.42063251439526,6.59337754867104,6.45843513132381,6.54829028861597,6.47929058389634,6.55483728033937,6.54131418853134,6.4852269499083,6.44178252305818,6.45034479545491,6.43242226536174
"hsa-miR-4257",6.29708959080213,6.31816151389815,6.32603913035402,6.32359172720326,6.36077385182406,6.37997569077906,6.41012331685128,6.39221856142597,6.43920550311854,6.44848510980856,6.36647752548526,6.4098755786119,6.37533070566873,6.44923712289132,6.40244765190056,6.4760572759747,6.41355942499779,6.37910220331336,6.34624862261898,6.4033999167323,6.43559492201757,6.41401193361054,6.4217678564026,6.44304123115626,6.53917954339634,6.36593228989136,6.4921686887162,6.44168255182421,6.55271463259842,6.46100320664369,6.50931457688493,6.47119615315431,6.38697976880394,6.37199146099633,6.46864737099395,6.44685966111451
"hsa-miR-4258",7.01887206204394,7.12497570647357,6.9713175902795,7.12807847689058,7.12331795939197,7.16174750600274,7.041072149579,7.02171609735873,7.03812198139641,7.06814598052261,6.98845131824721,7.12547019311842,7.11008792460471,7.02671288195024,7.11385670502566,7.05537138807332,7.07101218172134,7.04598428962794,7.00571620570611,6.9654458836469,6.94394057302509,6.95764608996489,7.05802671105274,7.09242033600711,7.03543149806214,6.9751861948183,7.12121195983688,7.09541482707706,7.11553131204059,7.12027342186531,7.16645347984579,7.12070123471914,7.00963742671176,7.01246735244826,7.01940254067507,7.04680313925692
"hsa-miR-4259",6.31948359918826,6.33727131575626,6.36541724010475,6.36592088892441,6.35588005654632,6.38899451255315,6.38418189812535,6.40185448313647,6.44517912146124,6.44975142946094,6.4064381335819,6.43557714268317,6.38212089925409,6.37938122189907,6.39612136335173,6.41753626342277,6.34787666892114,6.34795049609424,6.33319764129032,6.37696569347829,6.43183519158844,6.34988037596138,6.49637032757711,6.42165640675844,6.50681990676826,6.39128060331269,6.44330472621577,6.47921385150347,6.46388783423479,6.44296006353647,6.51520962198252,6.49441505518515,6.4347797177062,6.46989603764382,6.46524006638545,6.46954951435062
"hsa-miR-4260",6.36506504408557,6.40339313823871,6.4212267981555,6.41721773983474,6.47089496968791,6.45335489063552,6.50882322628515,6.45617263356943,6.47343248142955,6.47974278376466,6.44260439752761,6.52386861801941,6.50719638458355,6.5205722128461,6.50494075592237,6.4782437318084,6.42661435349122,6.44965918498954,6.40857066926264,6.46072384217397,6.45277070148136,6.44349064554633,6.53144404275063,6.51583332847041,6.54977881551591,6.43033202717211,6.51695299650391,6.55093373546588,6.5558920664104,6.53640684419632,6.55470083090447,6.53406752496399,6.52792032563227,6.46741313613559,6.48143091530745,6.50774294936297
"hsa-miR-4261",6.31274026525746,6.35370482072635,6.37193117570327,6.35622842542963,6.35091807111803,6.39337630155802,6.4293980555483,6.38903760861493,6.44713918360831,6.47711654590434,6.38698547220403,6.38857037667171,6.44320565236719,6.41267763224626,6.42916447258895,6.43188724754658,6.39961133374833,6.2696264796906,6.33356391662432,6.37211582572004,6.38472935754973,6.31362964020879,6.42343273933488,6.41244497936103,6.53586532951123,6.35542062753628,6.44209822401472,6.51694403748011,6.49428368830273,6.45064175241021,6.52536294955314,6.49229353571349,6.4076883048841,6.41470002899024,6.44054496971855,6.44501289437158
"hsa-miR-4262",6.39507201475648,6.39472521659333,6.45941281746524,6.41598223189205,6.43660291942473,6.46250766384089,6.54554900749864,6.47344747743935,6.51537309518629,6.55366030389667,6.45398402020739,6.50149301417286,6.43056418544307,6.49227975640304,6.44230104526827,6.44094001609519,6.40443742518207,6.47677814018549,6.39754134532799,6.44879652605811,6.51259288022525,6.4685110314035,6.52939956312231,6.47714495103296,6.46513011814265,6.50857127198522,6.46459728524641,6.46447549679029,6.48193356045372,6.50312228696755,6.53058936142742,6.47416097147783,6.46998254302413,6.44734604418851,6.44383225105522,6.45622419968763
"hsa-miR-4263",6.26681577621411,6.32112166345484,6.35195084223387,6.32159089442746,6.29969432478847,6.37108230277883,6.37655398624978,6.37534039954637,6.3879411048776,6.44538548107015,6.36659730758,6.58047743183261,6.34230153217772,6.38626299424612,6.35197184794209,6.35108607689451,6.35023732200347,6.38315268682951,6.31993704280372,6.37779167341989,6.4021890893891,6.35255400427728,6.40578715398483,6.3808677696948,6.4069678137543,6.66357222771084,6.47111898138269,6.42477792561223,6.38421536162022,6.45194611893958,6.52730098383997,6.45003542551879,6.40670671386852,6.4025374722033,6.39210899185861,6.41411728343687
"hsa-miR-4264",6.35781441689297,6.40120173174264,6.43653262248965,6.43749581025696,6.40533939887822,6.45675455848769,6.49538486402732,6.47516541752343,6.4484338143831,6.51832542996985,6.45609932466289,6.59348659386976,6.46653146745337,6.38194145673313,6.51966515838301,6.49047955810081,6.38346550661292,6.32340777825356,6.40953949623831,6.43386741517212,6.40414289098214,6.43012178969848,6.43285122506486,6.49240204705635,6.41343183489775,6.55247817571223,6.47315734826594,6.46059542612363,6.51206425841214,6.53192829008309,6.56471250983371,6.49383156425675,6.50957081592133,6.47438912427138,6.46828818528473,6.45338221408683
"hsa-miR-4265",6.3351434834357,6.35389546468838,6.38016290490655,6.36910398067479,6.35123909904889,6.417814285711,6.38282577057893,6.43470928258075,6.45042750398584,6.46851191461659,6.39406863474574,6.38338979759094,6.4068355260191,6.38795535336268,6.42836536207662,6.42978031540785,6.33107794485943,6.35744231582065,6.35192718548544,6.39464591445009,6.39949769149925,6.37341312429769,6.39878680091446,6.41317132975561,6.47871278078546,6.437036000597,6.41241076938811,6.4926925713361,6.47938017971804,6.49027966144241,6.55237542754344,6.53509847956568,6.44300977850528,6.43353404183768,6.45823841951749,6.44303968948294
"hsa-miR-4266",6.30409668968185,6.35711683957832,6.36561764445672,6.34765700895577,6.31999633914801,6.40254979815102,6.48978179881387,6.45977857994249,6.4261119175203,6.42164886295272,6.38996038181035,6.46429449285343,6.35532171752263,6.35550405088049,6.40082109370957,6.40840097192181,6.39887955140682,6.38533816001113,6.35005827658511,6.53542467105694,6.46745743074642,6.44344958010091,6.58752662704606,6.4348768817046,6.42866280958824,6.39640960898789,6.50295278272823,6.4301534795162,6.430078779971,6.48554851257656,6.56781188416621,6.4614101998364,6.42659391077911,6.39931467077869,6.41323153804467,6.40124650039163
"hsa-miR-4267",6.28313414664572,6.30043165494817,6.34669405838254,6.35435864228018,6.30503297785827,6.42158327424516,6.49014867783628,6.4690208387376,6.41808529588452,6.43339056352273,6.38993661843966,6.53721400255585,6.37964349862279,6.41768478479516,6.37319678942049,6.37731640850285,6.39737329930903,6.50232680313914,6.35154734727253,6.48171531894317,6.409703936716,6.43276612316908,6.47022358636277,6.39388125927263,6.64815287720585,6.35605819521641,6.42467163884943,6.44594889024166,6.41444163431311,6.42170092598954,6.50825607424517,6.5202024490583,6.38585625283651,6.42363112607425,6.43546221458668,6.42870650003381
"hsa-miR-4268",11.3698150105339,11.5791528806733,11.0573610018953,11.5571565656782,11.6655089605627,11.6495211330606,11.5627294956046,11.3130372298218,11.3953201996773,11.6389964059445,11.4255640511869,11.6263921400799,11.647424877004,11.3957059164774,11.6154603672162,11.4396202616026,11.627611322832,11.3976824664813,11.6229891599954,11.1859131791915,11.2543616216027,11.3912817052825,11.5572037386668,11.7141725073752,11.3877180847611,11.0170308840271,11.5665398566212,11.4072200146578,11.3113561111078,11.2776100940614,11.5244322277661,11.257928447095,11.1150807471829,11.2064843863508,11.3094844159973,11.5927796049287
"hsa-miR-4269",6.27157895169444,6.36225437040872,6.370465337338,6.36144387082164,6.31967423104116,6.39399729597002,6.45810967203506,6.44976312322861,6.38935157018932,6.36241136761131,6.38044405343732,6.38028054494632,6.34694974338343,6.46610185726997,6.39301260775824,6.42070623085008,6.34726367368083,6.24324610683989,6.24898792680501,6.38242229423379,6.43758331132898,6.41217285451573,6.38335868002952,6.42629334093622,6.43154656198904,6.52910503789552,6.39011578538607,6.42972771982447,6.46453073547534,6.46272185362292,6.51091074979018,6.50686257109289,6.44614748033343,6.48786021486388,6.41734705190372,6.43493098668321
"hsa-miR-4270",6.29355723562878,6.33321983688648,6.37149062687448,6.40222946609866,6.37027190044343,6.45550209779833,6.4062435589681,6.45692296976268,6.46205603801606,6.44790767220864,6.40988401310288,6.42803338191893,6.37454803560775,6.43398066079181,6.43706098104527,6.4464352701563,6.40233503798444,6.47246593378026,6.34850289071559,6.41296267582007,6.41886530666788,6.4037950001875,6.43693602111211,6.46181617552537,6.4615459627324,6.44095577837717,6.51221072667387,6.47193773150858,6.41909173772676,6.47205260354985,6.5159593819866,6.51642994241977,6.4434076591686,6.43536962355368,6.45161427243961,6.44014757138769
"hsa-miR-4271",6.34756700483556,6.37993567811039,6.420654703325,6.41801856765401,6.37111738851312,6.4913679563389,6.43861751843219,6.47250315071848,6.44247178757771,6.54124522861196,6.42705205983636,6.4475345514065,6.49053846441876,6.51717632902304,6.43166133360189,6.43667703680756,6.39004323124295,6.46871508390266,6.37524959194273,6.46402967405732,6.49366344605633,6.41460769764565,6.48278293602709,6.48542027436527,6.46238376835708,6.42345473549068,6.48754359536201,6.44525237863798,6.51946431164126,6.51467793494246,6.54745798945102,6.51705656536136,6.49512198966412,6.44712504301645,6.46726798791075,6.43149231088581
"hsa-miR-4272",6.26027675180809,6.35129148929235,6.40203464869938,6.34447213339979,6.32051034839679,6.45319578920557,6.4554420523098,6.44892412201672,6.42826134162227,6.44564758142712,6.36910782337457,6.36323795939195,6.35262408645455,6.53199285312165,6.39743596484952,6.35475435789239,6.33006871855724,6.50612092705792,6.27838080771039,6.42329958406731,6.48230938254475,6.43463746306486,6.39316920969095,6.39170761033329,6.4147664157812,6.44514083460404,6.34154843525425,6.41023051805877,6.44966385634766,6.40419546520838,6.49104692087728,6.4625862428974,6.40638605802592,6.42535166276056,6.34995486774245,6.41510703171478
